"Contig_id","Nb.genes.contigs","Fragment","Nb.genes","Category","Nb.phage.hallmark.genes","Phage.gene.enrichment.sig","Non.Caudovirales.phage.gene.enrichment.sig","Pfam.depletion.sig","Uncharacterized.enrichment.sig","Strand.switch.depletion.sig","Short.genes.enrichment.sig","Scaffold.ID.x","Scaffold.Name","Genome.ID","Genome","Gene.Count","Sequence.Length..bp.","GC.Content","Read.Depth","Prophages.per.scaffold","Prophages.per.genome","Scaffold.ID.y","Gene.Start","Gene.End","bp.Start","bp.End","Fragment.Length"
"646311943_NC_013440",7011,"646311943_NC_013440-gene_1223-gene_1305",83,3,0,"","","gene_1223-gene_1305:6.21169026707990","gene_1223-gene_1297:3.46253411722520","","",646311943,"Haliangium ochraceum DSM 14365: NC_013440",646311933,"Haliangium ochraceum SMP-2, DSM 14365",6952,9446314,0.69,NA,13,13,646311943,1223,1305,1559422,1684047,124625
"646311943_NC_013440",7011,"646311943_NC_013440-gene_1566-gene_1665",100,3,0,"","","gene_1566-gene_1665:18.55407018652910","gene_1566-gene_1665:10.97671825294785","","",646311943,"Haliangium ochraceum DSM 14365: NC_013440",646311933,"Haliangium ochraceum SMP-2, DSM 14365",6952,9446314,0.69,NA,13,13,646311943,1566,1665,2096300,2228050,131750
"646311943_NC_013440",7011,"646311943_NC_013440-gene_2613-gene_2719",107,3,0,"","","gene_2620-gene_2719:4.84641798582737","gene_2613-gene_2694:3.79227133192024","","",646311943,"Haliangium ochraceum DSM 14365: NC_013440",646311933,"Haliangium ochraceum SMP-2, DSM 14365",6952,9446314,0.69,NA,13,13,646311943,2613,2719,3574267,3708734,134467
"646311943_NC_013440",7011,"646311943_NC_013440-gene_2764-gene_2860",97,3,0,"","","gene_2764-gene_2860:6.79195757724975","gene_2764-gene_2860:2.02277423275447","","",646311943,"Haliangium ochraceum DSM 14365: NC_013440",646311933,"Haliangium ochraceum SMP-2, DSM 14365",6952,9446314,0.69,NA,13,13,646311943,2764,2860,3758664,3874905,116241
"646311943_NC_013440",7011,"646311943_NC_013440-gene_2884-gene_2983",100,3,0,"","","gene_2884-gene_2983:21.42867968337836","gene_2885-gene_2983:6.97386693422696","","",646311943,"Haliangium ochraceum DSM 14365: NC_013440",646311933,"Haliangium ochraceum SMP-2, DSM 14365",6952,9446314,0.69,NA,13,13,646311943,2884,2983,3900389,4011359,110970
"646311943_NC_013440",7011,"646311943_NC_013440-gene_3076-gene_3185",110,3,0,"","","gene_3086-gene_3185:8.07967469462258","gene_3076-gene_3172:6.13460223243725","","",646311943,"Haliangium ochraceum DSM 14365: NC_013440",646311933,"Haliangium ochraceum SMP-2, DSM 14365",6952,9446314,0.69,NA,13,13,646311943,3076,3185,4195889,4328135,132246
"646311943_NC_013440",7011,"646311943_NC_013440-gene_6459-gene_6525",67,3,0,"","","gene_6459-gene_6525:7.09887223382830","gene_6459-gene_6503:2.13428027448292","","",646311943,"Haliangium ochraceum DSM 14365: NC_013440",646311933,"Haliangium ochraceum SMP-2, DSM 14365",6952,9446314,0.69,NA,13,13,646311943,6459,6525,8712981,8806605,93624
"646311943_NC_013440",7011,"646311943_NC_013440-gene_6693-gene_6791",99,3,0,"","","gene_6693-gene_6791:4.45360079401128","gene_6731-gene_6791:2.16753320698047","","",646311943,"Haliangium ochraceum DSM 14365: NC_013440",646311933,"Haliangium ochraceum SMP-2, DSM 14365",6952,9446314,0.69,NA,13,13,646311943,6693,6791,9037566,9159864,122298
"646311943_NC_013440",7011,"646311943_NC_013440-gene_854-gene_992",139,3,0,"","","gene_894-gene_992:31.87903654678045;gene_854-gene_882:5.98755749948282","gene_873-gene_972:15.85917023426303","","",646311943,"Haliangium ochraceum DSM 14365: NC_013440",646311933,"Haliangium ochraceum SMP-2, DSM 14365",6952,9446314,0.69,NA,13,13,646311943,854,992,1105403,1241803,136400
"646311952_NC_013456",2888,"646311952_NC_013456-gene_1539-gene_1644",106,3,0,"","","gene_1548-gene_1644:10.73563364376802","gene_1539-gene_1638:7.12517224604852","gene_1544-gene_1643:3.00619054719138","",646311952,"Vibrio sp. Ex25 chromosome 1: NC_013456",646311966,"Vibrio antiquarius Ex25",3057,3259580,0.45,NA,2,2,646311952,1539,1644,1746774,1849178,102404
"646564576_NC_013960",3900,"646564576_NC_013960-gene_280-gene_298",19,3,0,"","","gene_280-gene_298:4.01588801774226","gene_280-gene_298:4.01588801774226","","",646564576,"Nitrosococcus halophilus Nc4 chromosome: NC_013960",646564556,"Nitrosococcus halophilus Nc4",4014,4079427,0.52,NA,2,2,646564576,280,298,285409,302089,16680
"646564593_NC_014008",3066,"646564593_NC_014008-gene_1988-gene_2006",19,3,0,"","","gene_1988-gene_2006:5.66440859940198","gene_1988-gene_2006:5.66440859940198","","",646564593,"Coraliomargarita akajimensis DSM 45221 chromosome: NC_014008",646564524,"Coraliomargarita akajimensis DSM 45221",3191,3750771,0.54,NA,5,5,646564593,1988,2006,2472434,2528606,56172
"646564593_NC_014008",3066,"646564593_NC_014008-gene_23-gene_130",108,3,0,"","","gene_31-gene_130:4.61433804917024","gene_23-gene_122:2.40073232149732","","",646564593,"Coraliomargarita akajimensis DSM 45221 chromosome: NC_014008",646564524,"Coraliomargarita akajimensis DSM 45221",3191,3750771,0.54,NA,5,5,646564593,23,130,24386,170619,146233
"646564593_NC_014008",3066,"646564593_NC_014008-gene_266-gene_307",42,3,0,"","","gene_266-gene_307:17.41638091251848","gene_266-gene_307:17.41638091251848","","",646564593,"Coraliomargarita akajimensis DSM 45221 chromosome: NC_014008",646564524,"Coraliomargarita akajimensis DSM 45221",3191,3750771,0.54,NA,5,5,646564593,266,307,357993,383617,25624
"646564593_NC_014008",3066,"646564593_NC_014008-gene_3018-gene_3039",22,3,0,"","","gene_3018-gene_3039:7.64919561011878","gene_3018-gene_3039:7.64919561011878","","",646564593,"Coraliomargarita akajimensis DSM 45221 chromosome: NC_014008",646564524,"Coraliomargarita akajimensis DSM 45221",3191,3750771,0.54,NA,5,5,646564593,3018,3039,3694872,3709458,14586
"646564593_NC_014008",3066,"646564593_NC_014008-gene_540-gene_562",23,3,0,"","","gene_540-gene_562:6.68441213548117","gene_540-gene_562:6.68441213548117","","",646564593,"Coraliomargarita akajimensis DSM 45221 chromosome: NC_014008",646564524,"Coraliomargarita akajimensis DSM 45221",3191,3750771,0.54,NA,5,5,646564593,540,562,723636,738849,15213
"646564595_NC_014010",2596,"646564595_NC_014010-gene_1287-gene_1326",40,3,0,"","","gene_1287-gene_1326:7.15728098357464","gene_1295-gene_1321:2.01960641464224","","",646564595,"Alpha proteobacterium IMCC1322 chromosome: NC_014010",646564516,"Candidatus Puniceispirillum marinum IMCC1322",2582,2753527,0.49,NA,4,4,646564595,1287,1326,1389905,1428650,38745
"646564595_NC_014010",2596,"646564595_NC_014010-gene_1721-gene_1753",33,3,0,"","","gene_1721-gene_1753:8.85751069448710","gene_1727-gene_1753:6.47545052962366","","",646564595,"Alpha proteobacterium IMCC1322 chromosome: NC_014010",646564516,"Candidatus Puniceispirillum marinum IMCC1322",2582,2753527,0.49,NA,4,4,646564595,1721,1753,1849158,1880413,31255
"646564612_NC_014041",4411,"646564612_NC_014041-gene_1185-gene_1278",94,3,0,"","","gene_1185-gene_1278:8.45172407823708","gene_1185-gene_1265:3.59035965287604","","",646564612,"Zunongwangia profunda SM-A87 chromosome: NC_014041",646564591,"Zunongwangia profunda SM-A87",4709,5128187,0.36,NA,5,5,646564612,1185,1278,1379931,1471440,91509
"646564612_NC_014041",4411,"646564612_NC_014041-gene_2016-gene_2093",78,3,0,"","","gene_2016-gene_2093:7.05706800885894","gene_2018-gene_2036:5.50407600699489","","",646564612,"Zunongwangia profunda SM-A87 chromosome: NC_014041",646564591,"Zunongwangia profunda SM-A87",4709,5128187,0.36,NA,5,5,646564612,2016,2093,2322772,2403406,80634
"646564612_NC_014041",4411,"646564612_NC_014041-gene_2481-gene_2503",23,3,0,"","","gene_2481-gene_2503:10.10041590050621","gene_2481-gene_2503:2.63576804463109","","",646564612,"Zunongwangia profunda SM-A87 chromosome: NC_014041",646564591,"Zunongwangia profunda SM-A87",4709,5128187,0.36,NA,5,5,646564612,2481,2503,2867548,2879201,11653
"646564612_NC_014041",4411,"646564612_NC_014041-gene_3035-gene_3139",105,3,0,"","","gene_3044-gene_3139:9.34886035061479","gene_3035-gene_3097:3.22597957796162","","",646564612,"Zunongwangia profunda SM-A87 chromosome: NC_014041",646564591,"Zunongwangia profunda SM-A87",4709,5128187,0.36,NA,5,5,646564612,3035,3139,3542923,3633871,90948
"646564612_NC_014041",4411,"646564612_NC_014041-gene_3681-gene_3771",91,3,0,"","","gene_3681-gene_3771:10.82315113944860","gene_3681-gene_3766:4.36628060241001","","",646564612,"Zunongwangia profunda SM-A87 chromosome: NC_014041",646564591,"Zunongwangia profunda SM-A87",4709,5128187,0.36,NA,5,5,646564612,3681,3771,4256332,4332618,76286
"647533454_NZ_DS989898",3564,"647533454_NZ_DS989898-gene_1565-gene_1654",90,3,0,"","","gene_1565-gene_1654:12.04269919965357","gene_1566-gene_1654:3.23290601503230","","",647533454,"Brevundimonas sp. BAL3 scf_1104670153119 genomic scaffold: NZ_DS989898",647533115,"Brevundimonas sp. BAL3",3518,3635929,0.67,NA,3,3,647533454,1565,1654,1607913,1703106,95193
"647533454_NZ_DS989898",3564,"647533454_NZ_DS989898-gene_3055-gene_3133",79,3,0,"","","gene_3061-gene_3133:26.69603291042117","gene_3055-gene_3132:10.30069317062385","","",647533454,"Brevundimonas sp. BAL3 scf_1104670153119 genomic scaffold: NZ_DS989898",647533115,"Brevundimonas sp. BAL3",3518,3635929,0.67,NA,3,3,647533454,3055,3133,3135125,3195236,60111
"647533516_NZ_DS990556",2829,"647533516_NZ_DS990556-gene_2410-gene_2507",98,3,0,"","","gene_2410-gene_2507:8.29975268112821","gene_2410-gene_2507:2.77969630770877","","",647533516,"Cyanobium sp. PCC 7001 scf_1106012173546 genomic scaffold: NZ_DS990556",647533126,"Cyanobium sp. PCC 7001",2825,2832412,0.69,NA,3,3,647533516,2410,2507,2403035,2503079,100044
"647533596_NZ_DS995276",4051,"647533596_NZ_DS995276-gene_101-gene_177",77,3,0,"","","gene_101-gene_177:13.24944696118012","gene_105-gene_177:3.51828537513085","","",647533596,"Rhodobacterales bacterium HTCC2083 scf_1106200183017 genomic scaffold: NZ_DS995276",647533202,"Rhodobacterales sp. HTCC2083",4159,3953882,0.53,NA,2,2,647533596,101,177,89662,148538,58876
"647533601_NZ_DS995281",3786,"647533601_NZ_DS995281-gene_3189-gene_3244",56,3,0,"","","gene_3189-gene_3244:10.71703293700661","gene_3193-gene_3242:3.99393401271671","","",647533601,"Rhodobacterales bacterium Y4I scf_1106129324773 genomic scaffold: NZ_DS995281",647533203,"Rhodobacterales sp. Y4I",3820,3912481,0.64,NA,1,1,647533601,3189,3244,3275278,3340452,65174
"647533937_NZ_DS999412-circular",4631,"647533937_NZ_DS999412-circular-gene_3605-gene_3702",98,3,0,"","","gene_3605-gene_3702:15.90293472628175","gene_3616-gene_3702:10.47938548275734","","",647533937,"Stenotrophomonas sp. SKA14 scf_1108481805244 genomic scaffold: NZ_DS999412",647533230,"Stenotrophomonas sp. SKA14",4534,5017753,0.66,NA,9,9,647533937,3605,3702,3939838,4028861,89023
"647535429_NZ_GG704599",2798,"647535429_NZ_GG704599-gene_220-gene_250",31,3,0,"","","gene_220-gene_250:4.17402404265897","gene_222-gene_240:4.16251319061001","","",647535429,"Citreicella sp. SE45 genomic scaffold scf_1113211290437: NZ_GG704599",647533124,"Citreicella sp. SE45",2867,2868439,0.68,NA,2,2,647535429,220,250,218448,252050,33602
"648028061_NC_014414",2683,"648028061_NC_014414-gene_1047-gene_1134",88,3,0,"","","gene_1047-gene_1134:12.01480287057955","gene_1049-gene_1130:3.59573144501352","","",648028061,"Parvularcula bermudensis HTCC2503 chromosome: NC_014414",648028050,"Parvularcula bermudensis HTCC2503",2733,2902643,0.61,NA,2,2,648028061,1047,1134,1104336,1203084,98748
"648028061_NC_014414",2683,"648028061_NC_014414-gene_2294-gene_2320",27,3,0,"","","gene_2296-gene_2320:9.70100613528415","gene_2294-gene_2320:2.99251369722172","","",648028061,"Parvularcula bermudensis HTCC2503 chromosome: NC_014414",648028050,"Parvularcula bermudensis HTCC2503",2733,2902643,0.61,NA,2,2,648028061,2294,2320,2476066,2504856,28790
"649633075_NC_014759",3739,"649633075_NC_014759-gene_1905-gene_1964",60,3,0,"","","gene_1905-gene_1964:9.94551869505393","gene_1905-gene_1931:6.31418858364658","","",649633075,"Marivirga tractuosa DSM 4126 chromosome: NC_014759",649633065,"Marivirga tractuosa H-43, DSM 4126",3849,4511574,0.36,NA,3,3,649633075,1905,1964,2330185,2392416,62231
"649633075_NC_014759",3739,"649633075_NC_014759-gene_238-gene_256",19,3,0,"","","gene_238-gene_256:7.44296686341853","gene_238-gene_256:4.03445980544965","","",649633075,"Marivirga tractuosa DSM 4126 chromosome: NC_014759",649633065,"Marivirga tractuosa H-43, DSM 4126",3849,4511574,0.36,NA,3,3,649633075,238,256,319148,354461,35313
"649633075_NC_014759",3739,"649633075_NC_014759-gene_3360-gene_3459",100,3,0,"","","gene_3360-gene_3459:7.67481338833228","gene_3428-gene_3458:2.11823791613555","","",649633075,"Marivirga tractuosa DSM 4126 chromosome: NC_014759",649633065,"Marivirga tractuosa H-43, DSM 4126",3849,4511574,0.36,NA,3,3,649633075,3360,3459,4022094,4150955,128861
"650377919_CP001978",4187,"650377919_CP001978-gene_3109-gene_3128",20,3,0,"","","gene_3109-gene_3128:6.18756718188165","gene_3113-gene_3128:3.55287559500505","","",650377919,"Marine bacterium HP15: CP001978",650377991,"Marinobacter adhaerens HP15",4240,4421911,0.57,NA,4,4,650377919,3109,3128,3247572,3262409,14837
"650377919_CP001978",4187,"650377919_CP001978-gene_69-gene_168",100,3,0,"","","gene_69-gene_168:16.08532683233897","gene_69-gene_168:6.31471885984828","","",650377919,"Marine bacterium HP15: CP001978",650377991,"Marinobacter adhaerens HP15",4240,4421911,0.57,NA,4,4,650377919,69,168,77394,163909,86515
"650716032_NC_015275",4318,"650716032_NC_015275-gene_1431-gene_1529",99,3,0,"","","gene_1431-gene_1529:13.88090328681758","gene_1500-gene_1529:2.45078589112824","","",650716032,"Clostridium lentocellum DSM 5427 chromosome: NC_015275",650716026,"Cellulosilyticum lentocellum RHM5, DSM 5427",4416,4714237,0.34,NA,9,9,650716032,1431,1529,1602512,1688261,85749
"650716032_NC_015275",4318,"650716032_NC_015275-gene_3744-gene_3834",91,3,0,"","","gene_3744-gene_3834:7.84039993396859","gene_3744-gene_3816:2.85501906786515","","",650716032,"Clostridium lentocellum DSM 5427 chromosome: NC_015275",650716026,"Cellulosilyticum lentocellum RHM5, DSM 5427",4416,4714237,0.34,NA,9,9,650716032,3744,3834,4059134,4155802,96668
"650716032_NC_015275",4318,"650716032_NC_015275-gene_71-gene_164",94,3,0,"","","gene_71-gene_164:12.26898266084892","","","gene_90-gene_130:2.97335907639099",650716032,"Clostridium lentocellum DSM 5427 chromosome: NC_015275",650716026,"Cellulosilyticum lentocellum RHM5, DSM 5427",4416,4714237,0.34,NA,9,9,650716032,71,164,98034,210238,112204
"650716048_NC_015391",2486,"650716048_NC_015391-gene_65-gene_163",99,3,0,"","","gene_65-gene_163:14.12475691223540","gene_65-gene_113:5.34053183966539","","gene_74-gene_112:5.64274495689064",650716048,"Carnobacterium sp. 17-4 chromosome: NC_015391",650716020,"Carnobacterium sp. 17-4",2512,2635294,0.35,NA,2,2,650716048,65,163,71999,152397,80398
"650716048_NC_015391",2486,"650716048_NC_015391-gene_863-gene_897",35,3,0,"","","gene_863-gene_895:13.28651823674484","gene_869-gene_897:5.25458571479322","","",650716048,"Carnobacterium sp. 17-4 chromosome: NC_015391",650716020,"Carnobacterium sp. 17-4",2512,2635294,0.35,NA,2,2,650716048,863,897,910312,934565,24253
"650716066_NC_015434",6071,"650716066_NC_015434-gene_2221-gene_2325",105,3,0,"","","gene_2221-gene_2319:18.09489833461859","gene_2226-gene_2325:8.84081867718726","","",650716066,"Verrucosispora maris AB-18-032 chromosome: NC_015434",650716103,"Verrucosispora maris AB-18-032",6016,6673976,0.71,NA,4,4,650716066,2221,2325,2371225,2477888,106663
"650716066_NC_015434",6071,"650716066_NC_015434-gene_2468-gene_2528",61,3,0,"","","gene_2468-gene_2528:5.87760340069064","gene_2471-gene_2528:2.98031732577980","","",650716066,"Verrucosispora maris AB-18-032 chromosome: NC_015434",650716103,"Verrucosispora maris AB-18-032",6016,6673976,0.71,NA,4,4,650716066,2468,2528,2657719,2707994,50275
"650716066_NC_015434",6071,"650716066_NC_015434-gene_577-gene_663",87,3,0,"","","gene_577-gene_663:17.42484402648672","gene_579-gene_661:9.24634034848172","","",650716066,"Verrucosispora maris AB-18-032 chromosome: NC_015434",650716103,"Verrucosispora maris AB-18-032",6016,6673976,0.71,NA,4,4,650716066,577,663,604169,696261,92092
"650716066_NC_015434",6071,"650716066_NC_015434-gene_5848-gene_5940",93,3,0,"","","gene_5848-gene_5940:6.49141970072597","gene_5848-gene_5939:5.41544576078527","","",650716066,"Verrucosispora maris AB-18-032 chromosome: NC_015434",650716103,"Verrucosispora maris AB-18-032",6016,6673976,0.71,NA,4,4,650716066,5848,5940,6415347,6531168,115821
"650716068_NC_015458",3613,"650716068_NC_015458-gene_209-gene_304",96,3,0,"","","gene_209-gene_290:9.78976809446291","gene_210-gene_304:4.37297543832307","","",650716068,"Pusillimonas sp. T7-7 chromosome: NC_015458",650716078,"Pusillimonas sp. T7-7",3749,3883605,0.57,NA,1,1,650716068,209,304,243624,372854,129230
"650716118_NC_015638",2983,"650716118_NC_015638-gene_2245-gene_2282",38,3,0,"","","gene_2245-gene_2282:4.98842589192713","gene_2246-gene_2282:3.52851092854273","","",650716118,"Lacinutrix sp. 5H-3-7-4 chromosome: NC_015638",650716044,"Lacinutrix sp. 5H-3-7-4",3026,3296168,0.31,NA,2,2,650716118,2245,2282,2506804,2543593,36789
"650716118_NC_015638",2983,"650716118_NC_015638-gene_2872-gene_2926",55,3,0,"","","gene_2872-gene_2926:9.29041201821315","gene_2872-gene_2918:3.45536281282731","","",650716118,"Lacinutrix sp. 5H-3-7-4 chromosome: NC_015638",650716044,"Lacinutrix sp. 5H-3-7-4",3026,3296168,0.31,NA,2,2,650716118,2872,2926,3187557,3237634,50077
"650716148_NC_015711",7508,"650716148_NC_015711-gene_1-gene_45",45,3,0,"","","gene_1-gene_45:4.56605273498043","gene_1-gene_42:2.23926135117135","","",650716148,"Myxococcus fulvus HW-1 chromosome: NC_015711",650716065,"Myxococcus fulvus HW-1",7362,9003593,0.71,NA,13,13,650716148,1,45,0,42769,42769
"650716148_NC_015711",7508,"650716148_NC_015711-gene_1364-gene_1462",99,3,0,"","","gene_1364-gene_1462:9.74123446539877","gene_1364-gene_1462:3.83638953831231","","",650716148,"Myxococcus fulvus HW-1 chromosome: NC_015711",650716065,"Myxococcus fulvus HW-1",7362,9003593,0.71,NA,13,13,650716148,1364,1462,1605066,1718126,113060
"650716148_NC_015711",7508,"650716148_NC_015711-gene_1715-gene_1778",64,3,0,"","","gene_1715-gene_1778:4.13711374509773","gene_1716-gene_1778:2.99277774947955","","",650716148,"Myxococcus fulvus HW-1 chromosome: NC_015711",650716065,"Myxococcus fulvus HW-1",7362,9003593,0.71,NA,13,13,650716148,1715,1778,2003166,2075874,72708
"650716148_NC_015711",7508,"650716148_NC_015711-gene_1881-gene_1988",108,3,0,"","","gene_1895-gene_1988:6.15713826414006","gene_1881-gene_1979:2.17701885988692","","",650716148,"Myxococcus fulvus HW-1 chromosome: NC_015711",650716065,"Myxococcus fulvus HW-1",7362,9003593,0.71,NA,13,13,650716148,1881,1988,2205341,2324485,119144
"650716148_NC_015711",7508,"650716148_NC_015711-gene_2069-gene_2147",79,3,0,"","","gene_2069-gene_2147:5.82518923185146","gene_2069-gene_2147:2.56123467993299","","",650716148,"Myxococcus fulvus HW-1 chromosome: NC_015711",650716065,"Myxococcus fulvus HW-1",7362,9003593,0.71,NA,13,13,650716148,2069,2147,2422786,2511960,89174
"650716148_NC_015711",7508,"650716148_NC_015711-gene_2496-gene_2595",100,3,0,"","","gene_2496-gene_2595:6.05859487671216","gene_2497-gene_2595:2.71308795228207","","",650716148,"Myxococcus fulvus HW-1 chromosome: NC_015711",650716065,"Myxococcus fulvus HW-1",7362,9003593,0.71,NA,13,13,650716148,2496,2595,2896446,3002988,106542
"650716148_NC_015711",7508,"650716148_NC_015711-gene_3139-gene_3236",98,3,0,"","","gene_3139-gene_3236:7.87062628016909","gene_3139-gene_3236:4.63085439878721","","",650716148,"Myxococcus fulvus HW-1 chromosome: NC_015711",650716065,"Myxococcus fulvus HW-1",7362,9003593,0.71,NA,13,13,650716148,3139,3236,3634976,3741271,106295
"650716148_NC_015711",7508,"650716148_NC_015711-gene_367-gene_466",100,3,0,"","","gene_367-gene_466:6.70518270354214","gene_367-gene_466:3.08022090459114","","",650716148,"Myxococcus fulvus HW-1 chromosome: NC_015711",650716065,"Myxococcus fulvus HW-1",7362,9003593,0.71,NA,13,13,650716148,367,466,431959,543900,111941
"650716148_NC_015711",7508,"650716148_NC_015711-gene_6195-gene_6311",117,3,0,"","","gene_6195-gene_6294:6.05859487671216","gene_6231-gene_6311:3.98720597488060","","",650716148,"Myxococcus fulvus HW-1 chromosome: NC_015711",650716065,"Myxococcus fulvus HW-1",7362,9003593,0.71,NA,13,13,650716148,6195,6311,7431833,7590393,158560
